Début;DesG;DesSG;Fin;IdxG;IdxP;IdxPar;IdxSG;TexteLibre
;1;Secteur;;403110701;9020002845;9020000000;403110700;
;1;Secteur;;403110701;9020002846;9020000000;403110700;
;1;Secteur;;403110701;9020004405;9020000000;403110700;
;3;Secteur;;403110704;9020014531;9020000000;403110700;
;2;Secteur;;403110703;9020033575;9020000000;403110700;
;4;Secteur;;403110705;9020014547;9020000000;403110700;
;4;Secteur;;403110705;9020032686;9020000000;403110700;
;4;Secteur;;403110705;9020036636;9020000000;403110700;
;4;Secteur;;403110705;9020032132;9020000000;403110700;
;2;Secteur;;403110703;9020023188;9020000000;403110700;
;2;Secteur;;403110703;9020081254;9020000000;403110700;
;2;Secteur;;403110703;9020002139;9020000000;403110700;
;2;Secteur;;403110703;9020034409;9020000000;403110700;
;1;Secteur;;403110701;9020003131;9020000000;403110700;
;3;Secteur;;403110704;9020014385;9020000000;403110700;
;1;Secteur;;403110701;9020082227;9020000000;403110700;
;3;Secteur;;403110704;9020014387;9020000000;403110700;
;2;Secteur;;403110703;9020108225;9020000000;403110700;
;2;Secteur;;403110703;9020016704;9020000000;403110700;
;3;Secteur;;403110704;9020032271;9020000000;403110700;
;3;Secteur;;403110704;9020032269;9020000000;403110700;
;3;Secteur;;403110704;9020054678;9020000000;403110700;
;3;Secteur;;403110704;9020032272;9020000000;403110700;
;4;Secteur;;403110705;9020120490;9020000000;403110700;
;2;Secteur;;403110703;9020025970;9020000000;403110700;
;4;Secteur;;403110705;9020110186;9020000000;403110700;
;2;Secteur;;403110703;9020081739;9020000000;403110700;
;2;Secteur;;403110703;9020014436;9020000000;403110700;
;4;Secteur;;403110705;9020023055;9020000000;403110700;
;4;Secteur;;403110705;9020017291;9020000000;403110700;
;4;Secteur;;403110705;9020016587;9020000000;403110700;
;4;Secteur;;403110705;9020120284;9020000000;403110700;
;4;Secteur;;403110705;9020081109;9020000000;403110700;
;2;Secteur;;403110703;9020014443;9020000000;403110700;
;2;Secteur;;403110703;9020014447;9020000000;403110700;
;2;Secteur;;403110703;9020014450;9020000000;403110700;
;1;Secteur;;403110701;9020090559;9020000000;403110700;
;3;Secteur;;403110704;9020113622;9020000000;403110700;
;2;Secteur;;403110703;9020014464;9020000000;403110700;
;2;Secteur;;403110703;9020014465;9020000000;403110700;
;4;Secteur;;403110705;9020087030;9020000000;403110700;
;4;Secteur;;403110705;9020035072;9020000000;403110700;
;4;Secteur;;403110705;9020038049;9020000000;403110700;
;2;Secteur;;403110703;9020019202;9020000000;403110700;
;4;Secteur;;403110705;9020024664;9020000000;403110700;
;4;Secteur;;403110705;9020121306;9020000000;403110700;
;1;Secteur;;403110701;9020120972;9020000000;403110700;
;3;Secteur;;403110704;9020024702;9020000000;403110700;
;3;Secteur;;403110704;9020024703;9020000000;403110700;
;4;Secteur;;403110705;9020082705;9020000000;403110700;
;1;Secteur;;403110701;9020118182;9020000000;403110700;
;1;Secteur;;403110701;9020014538;9020000000;403110700;
;1;Secteur;;403110701;9020050505;9020000000;403110700;
;3;Secteur;;403110704;9020014545;9020000000;403110700;
;3;Secteur;;403110704;9020014543;9020000000;403110700;
;1;Secteur;;403110701;9020100201;9020000000;403110700;
;2;Secteur;;403110703;9020114486;9020000000;403110700;
;1;Secteur;;403110701;9020089381;9020000000;403110700;
;1;Secteur;;403110701;9020025452;9020000000;403110700;
;3;Secteur;;403110704;9020094094;9020000000;403110700;
;3;Secteur;;403110704;9020086026;9020000000;403110700;
;2;Secteur;;403110703;9020110546;9020000000;403110700;
;3;Secteur;;403110704;9020110551;9020000000;403110700;
;3;Secteur;;403110704;9020110550;9020000000;403110700;
;3;Secteur;;403110704;9020117845;9020000000;403110700;
;4;Secteur;;403110705;9020014558;9020000000;403110700;
;4;Secteur;;403110705;9020056758;9020000000;403110700;
;4;Secteur;;403110705;9020056760;9020000000;403110700;
;4;Secteur;;403110705;9020014574;9020000000;403110700;
;4;Secteur;;403110705;9020014579;9020000000;403110700;
;4;Secteur;;403110705;9020014577;9020000000;403110700;
;2;Secteur;;403110703;9020030527;9020000000;403110700;
;2;Secteur;;403110703;9020033786;9020000000;403110700;
;2;Secteur;;403110703;9020030528;9020000000;403110700;
;4;Secteur;;403110705;9020114319;9020000000;403110700;
;4;Secteur;;403110705;9020051384;9020000000;403110700;
;4;Secteur;;403110705;9020034194;9020000000;403110700;
;4;Secteur;;403110705;9020023291;9020000000;403110700;
;4;Secteur;;403110705;9020014625;9020000000;403110700;
;4;Secteur;;403110705;9020014623;9020000000;403110700;
;1;Secteur;;403110701;9020014637;9020000000;403110700;
;2;Secteur;;403110703;9020014660;9020000000;403110700;
;3;Secteur;;403110704;9020020491;9020000000;403110700;
;1;Secteur;;403110701;9020014662;9020000000;403110700;
;2;Secteur;;403110703;9020118684;9020000000;403110700;
;2;Secteur;;403110703;9020014633;9020000000;403110700;
;3;Secteur;;403110704;9020014667;9020000000;403110700;
;3;Secteur;;403110704;9020098130;9020000000;403110700;
;1;Secteur;;403110701;9020014668;9020000000;403110700;
;2;Secteur;;403110703;9020121002;9020000000;403110700;
;2;Secteur;;403110703;9020014673;9020000000;403110700;
;1;Secteur;;403110701;9020024209;9020000000;403110700;
;3;Secteur;;403110704;9020014675;9020000000;403110700;
;1;Secteur;;403110701;9020106103;9020000000;403110700;
;3;Secteur;;403110704;9020071939;9020000000;403110700;
;1;Secteur;;403110701;9020014723;9020000000;403110700;
;2;Secteur;;403110703;9020025938;9020000000;403110700;
;4;Secteur;;403110705;9020050746;9020000000;403110700;
;4;Secteur;;403110705;9020050744;9020000000;403110700;
;4;Secteur;;403110705;9020050745;9020000000;403110700;
;2;Secteur;;403110703;9020014732;9020000000;403110700;
;2;Secteur;;403110703;9020014736;9020000000;403110700;
;2;Secteur;;403110703;9020014585;9020000000;403110700;
;2;Secteur;;403110703;9020014583;9020000000;403110700;
;3;Secteur;;403110704;9020060288;9020000000;403110700;
;3;Secteur;;403110704;9020074239;9020000000;403110700;
;3;Secteur;;403110704;9020060287;9020000000;403110700;
;3;Secteur;;403110704;9020124007;9020000000;403110700;
;4;Secteur;;403110705;9020122299;9020000000;403110700;
;4;Secteur;;403110705;9020033778;9020000000;403110700;
;1;Secteur;;403110701;9020119034;9020000000;403110700;
;1;Secteur;;403110701;9020119040;9020000000;403110700;
;4;Secteur;;403110705;9020034667;9020000000;403110700;
;4;Secteur;;403110705;9020034666;9020000000;403110700;
;2;Secteur;;403110703;9020010345;9020000000;403110700;
;3;Secteur;;403110704;9020113367;9020000000;403110700;
;3;Secteur;;403110704;9020111521;9020000000;403110700;
;4;Secteur;;403110705;9020099127;9020000000;403110700;
;4;Secteur;;403110705;9020031561;9020000000;403110700;
;2;Secteur;;403110703;9020031563;9020000000;403110700;
;3;Secteur;;403110704;9020122033;9020000000;403110700;
;3;Secteur;;403110704;9020111522;9020000000;403110700;
;3;Secteur;;403110704;9020111524;9020000000;403110700;
;3;Secteur;;403110704;9020014936;9020000000;403110700;
;2;Secteur;;403110703;9020007830;9020000000;403110700;
;1;Secteur;;403110701;9020016633;9020000000;403110700;
;1;Secteur;;403110701;9020016634;9020000000;403110700;
;3;Secteur;;403110704;9020014809;9020000000;403110700;
;3;Secteur;;403110704;9020014808;9020000000;403110700;
;2;Secteur;;403110703;9020015066;9020000000;403110700;
;2;Secteur;;403110703;9020015073;9020000000;403110700;
;4;Secteur;;403110705;9020015024;9020000000;403110700;
;3;Secteur;;403110704;9020014999;9020000000;403110700;
;1;Secteur;;403110701;9020015020;9020000000;403110700;
;4;Secteur;;403110705;9020015026;9020000000;403110700;
;4;Secteur;;403110705;9020015007;9020000000;403110700;
;1;Secteur;;403110701;9020015017;9020000000;403110700;
;1;Secteur;;403110701;9020015058;9020000000;403110700;
;2;Secteur;;403110703;9020015070;9020000000;403110700;
;1;Secteur;;403110701;9020015061;9020000000;403110700;
;1;Secteur;;403110701;9020110444;9020000000;403110700;
;4;Secteur;;403110705;9020014866;9020000000;403110700;
;2;Secteur;;403110703;9020014872;9020000000;403110700;
;2;Secteur;;403110703;9020014871;9020000000;403110700;
;3;Secteur;;403110704;9020014875;9020000000;403110700;
;3;Secteur;;403110704;9020100980;9020000000;403110700;
;2;Secteur;;403110703;9020118077;9020000000;403110700;
;1;Secteur;;403110701;9020014878;9020000000;403110700;
;3;Secteur;;403110704;9020053537;9020000000;403110700;
;2;Secteur;;403110703;9020102764;9020000000;403110700;
;4;Secteur;;403110705;9020025060;9020000000;403110700;
;2;Secteur;;403110703;9020014881;9020000000;403110700;
;1;Secteur;;403110701;9020014886;9020000000;403110700;
;3;Secteur;;403110704;9020104960;9020000000;403110700;
;3;Secteur;;403110704;9020023120;9020000000;403110700;
;3;Secteur;;403110704;9020023122;9020000000;403110700;
;3;Secteur;;403110704;9020037069;9020000000;403110700;
;3;Secteur;;403110704;9020037068;9020000000;403110700;
;1;Secteur;;403110701;9020116897;9020000000;403110700;
;1;Secteur;;403110701;9020116898;9020000000;403110700;
;1;Secteur;;403110701;9020014918;9020000000;403110700;
;1;Secteur;;403110701;9020014917;9020000000;403110700;
;3;Secteur;;403110704;9020113348;9020000000;403110700;
;4;Secteur;;403110705;9020015008;9020000000;403110700;
;2;Secteur;;403110703;9020015025;9020000000;403110700;
;4;Secteur;;403110705;9020105719;9020000000;403110700;
;4;Secteur;;403110705;9020015011;9020000000;403110700;
;2;Secteur;;403110703;9020015015;9020000000;403110700;
;2;Secteur;;403110703;9020118866;9020000000;403110700;
;4;Secteur;;403110705;9020119498;9020000000;403110700;
;3;Secteur;;403110704;9020015035;9020000000;403110700;
;1;Secteur;;403110701;9020015039;9020000000;403110700;
;1;Secteur;;403110701;9020015038;9020000000;403110700;
;2;Secteur;;403110703;9020023304;9020000000;403110700;
;3;Secteur;;403110704;9020120777;9020000000;403110700;
;3;Secteur;;403110704;9020120776;9020000000;403110700;
;1;Secteur;;403110701;9020114785;9020000000;403110700;
;1;Secteur;;403110701;9020114786;9020000000;403110700;
;1;Secteur;;403110701;9020114787;9020000000;403110700;
;1;Secteur;;403110701;9020002073;9020000000;403110700;
;1;Secteur;;403110701;9020001086;9020000000;403110700;
;4;Secteur;;403110705;9020008321;9020000000;403110700;
;4;Secteur;;403110705;9020075261;9020000000;403110700;
;1;Secteur;;403110701;9020051987;9020000000;403110700;
;1;Secteur;;403110701;9020051988;9020000000;403110700;
;1;Secteur;;403110701;9020051989;9020000000;403110700;
;1;Secteur;;403110701;9020015072;9020000000;403110700;
;1;Secteur;;403110701;9020022550;9020000000;403110700;
;4;Secteur;;403110705;9020019174;9020000000;403110700;
;1;Secteur;;403110701;9020015084;9020000000;403110700;
;1;Secteur;;403110701;9020015089;9020000000;403110700;
;1;Secteur;;403110701;9020015088;9020000000;403110700;
;4;Secteur;;403110705;9020037967;9020000000;403110700;
;3;Secteur;;403110704;9020035824;9020000000;403110700;
;4;Secteur;;403110705;9020015123;9020000000;403110700;
;3;Secteur;;403110704;9020120275;9020000000;403110700;
;4;Secteur;;403110705;9020021694;9020000000;403110700;
;2;Secteur;;403110703;9020015164;9020000000;403110700;
;2;Secteur;;403110703;9020089500;9020000000;403110700;
;2;Secteur;;403110703;9020015163;9020000000;403110700;
;2;Secteur;;403110703;9020115298;9020000000;403110700;
;2;Secteur;;403110703;9020015204;9020000000;403110700;
;1;Secteur;;403110701;9020001089;9020000000;403110700;
;1;Secteur;;403110701;9020001090;9020000000;403110700;
;2;Secteur;;403110703;9020037826;9020000000;403110700;
;4;Secteur;;403110705;9020015135;9020000000;403110700;
;2;Secteur;;403110703;9020037827;9020000000;403110700;
;4;Secteur;;403110705;9020015132;9020000000;403110700;
;3;Secteur;;403110704;9020118306;9020000000;403110700;
;1;Secteur;;403110701;9020002818;9020000000;403110700;
;1;Secteur;;403110701;9020002819;9020000000;403110700;
;2;Secteur;;403110703;9020020150;9020000000;403110700;
;3;Secteur;;403110704;9020029210;9020000000;403110700;
;4;Secteur;;403110705;9020110079;9020000000;403110700;
;3;Secteur;;403110704;9020015189;9020000000;403110700;
;4;Secteur;;403110705;9020015151;9020000000;403110700;
;2;Secteur;;403110703;9020015218;9020000000;403110700;
;1;Secteur;;403110701;9020051405;9020000000;403110700;
;2;Secteur;;403110703;9020015232;9020000000;403110700;
;2;Secteur;;403110703;9020016547;9020000000;403110700;
;2;Secteur;;403110703;9020015248;9020000000;403110700;
;1;Secteur;;403110701;9020015255;9020000000;403110700;
;2;Secteur;;403110703;9020018208;9020000000;403110700;
;1;Secteur;;403110701;9020031699;9020000000;403110700;
;3;Secteur;;403110704;9020111182;9020000000;403110700;
;2;Secteur;;403110703;9020033342;9020000000;403110700;
;3;Secteur;;403110704;9020023672;9020000000;403110700;
;1;Secteur;;403110701;9020015492;9020000000;403110700;
;1;Secteur;;403110701;9020015495;9020000000;403110700;
;1;Secteur;;403110701;9020015498;9020000000;403110700;
;4;Secteur;;403110705;9020015289;9020000000;403110700;
;4;Secteur;;403110705;9020015287;9020000000;403110700;
;4;Secteur;;403110705;9020106599;9020000000;403110700;
;4;Secteur;;403110705;9020106601;9020000000;403110700;
;2;Secteur;;403110703;9020015314;9020000000;403110700;
;2;Secteur;;403110703;9020015323;9020000000;403110700;
;2;Secteur;;403110703;9020015327;9020000000;403110700;
;1;Secteur;;403110701;9020001105;9020000000;403110700;
;4;Secteur;;403110705;9020060056;9020000000;403110700;
;2;Secteur;;403110703;9020015366;9020000000;403110700;
;1;Secteur;;403110701;9020001107;9020000000;403110700;
;3;Secteur;;403110704;9020021407;9020000000;403110700;
;1;Secteur;;403110701;9020015293;9020000000;403110700;
;1;Secteur;;403110701;9020001108;9020000000;403110700;
;4;Secteur;;403110705;9020015316;9020000000;403110700;
;2;Secteur;;403110703;9020026854;9020000000;403110700;
;4;Secteur;;403110705;9020051752;9020000000;403110700;
;4;Secteur;;403110705;9020015313;9020000000;403110700;
;1;Secteur;;403110701;9020015328;9020000000;403110700;
;3;Secteur;;403110704;9020024786;9020000000;403110700;
;2;Secteur;;403110703;9020117057;9020000000;403110700;
;1;Secteur;;403110701;9020007741;9020000000;403110700;
;3;Secteur;;403110704;9020037903;9020000000;403110700;
;4;Secteur;;403110705;9020051426;9020000000;403110700;
;1;Secteur;;403110701;9020001112;9020000000;403110700;
;1;Secteur;;403110701;9020001113;9020000000;403110700;
;1;Secteur;;403110701;9020001115;9020000000;403110700;
;4;Secteur;;403110705;9020101550;9020000000;403110700;
;4;Secteur;;403110705;9020101552;9020000000;403110700;
;4;Secteur;;403110705;9020101553;9020000000;403110700;
;4;Secteur;;403110705;9020101554;9020000000;403110700;
;2;Secteur;;403110703;9020083788;9020000000;403110700;
;1;Secteur;;403110701;9020098319;9020000000;403110700;
;3;Secteur;;403110704;9020119463;9020000000;403110700;
;3;Secteur;;403110704;9020119464;9020000000;403110700;
;4;Secteur;;403110705;9020121743;9020000000;403110700;
;2;Secteur;;403110703;9020121137;9020000000;403110700;
;3;Secteur;;403110704;9020104824;9020000000;403110700;
;3;Secteur;;403110704;9020015402;9020000000;403110700;
;4;Secteur;;403110705;9020108236;9020000000;403110700;
;1;Secteur;;403110701;9020121173;9020000000;403110700;
;3;Secteur;;403110704;9020015407;9020000000;403110700;
;3;Secteur;;403110704;9020015404;9020000000;403110700;
;2;Secteur;;403110703;9020107019;9020000000;403110700;
;2;Secteur;;403110703;9020089582;9020000000;403110700;
;2;Secteur;;403110703;9020101244;9020000000;403110700;
;2;Secteur;;403110703;9020101557;9020000000;403110700;
;3;Secteur;;403110704;9020025392;9020000000;403110700;
;1;Secteur;;403110701;9020015431;9020000000;403110700;
;3;Secteur;;403110704;9020025002;9020000000;403110700;
;3;Secteur;;403110704;9020094442;9020000000;403110700;
;1;Secteur;;403110701;9020117746;9020000000;403110700;
;1;Secteur;;403110701;9020112309;9020000000;403110700;
;4;Secteur;;403110705;9020015551;9020000000;403110700;
;2;Secteur;;403110703;9020117718;9020000000;403110700;
;1;Secteur;;403110701;9020077501;9020000000;403110700;
;1;Secteur;;403110701;9020077500;9020000000;403110700;
;2;Secteur;;403110703;9020103233;9020000000;403110700;
;2;Secteur;;403110703;9020035170;9020000000;403110700;
;1;Secteur;;403110701;9020015590;9020000000;403110700;
;1;Secteur;;403110701;9020015610;9020000000;403110700;
;4;Secteur;;403110705;9020015567;9020000000;403110700;
;4;Secteur;;403110705;9020022152;9020000000;403110700;
;2;Secteur;;403110703;9020104941;9020000000;403110700;
;1;Secteur;;403110701;9020001130;9020000000;403110700;
;4;Secteur;;403110705;9020103404;9020000000;403110700;
;1;Secteur;;403110701;9020001129;9020000000;403110700;
;2;Secteur;;403110703;9020059165;9020000000;403110700;
;2;Secteur;;403110703;9020109355;9020000000;403110700;
;4;Secteur;;403110705;9020025879;9020000000;403110700;
;1;Secteur;;403110701;9020001133;9020000000;403110700;
;1;Secteur;;403110701;9020001624;9020000000;403110700;
;1;Secteur;;403110701;9020001134;9020000000;403110700;
;4;Secteur;;403110705;9020032227;9020000000;403110700;
;2;Secteur;;403110703;9020000514;9020000000;403110700;
;3;Secteur;;403110704;9020119467;9020000000;403110700;
;3;Secteur;;403110704;9020119466;9020000000;403110700;
;2;Secteur;;403110703;9020015459;9020000000;403110700;
;3;Secteur;;403110704;9020109170;9020000000;403110700;
;2;Secteur;;403110703;9020015475;9020000000;403110700;
;1;Secteur;;403110701;9020015478;9020000000;403110700;
;3;Secteur;;403110704;9020053819;9020000000;403110700;
;3;Secteur;;403110704;9020107223;9020000000;403110700;
;3;Secteur;;403110704;9020015482;9020000000;403110700;
;3;Secteur;;403110704;9020098667;9020000000;403110700;
;3;Secteur;;403110704;9020116958;9020000000;403110700;
;3;Secteur;;403110704;9020015486;9020000000;403110700;
;2;Secteur;;403110703;9020015502;9020000000;403110700;
;3;Secteur;;403110704;9020109466;9020000000;403110700;
;3;Secteur;;403110704;9020109464;9020000000;403110700;
;3;Secteur;;403110704;9020109465;9020000000;403110700;
;1;Secteur;;403110701;9020001145;9020000000;403110700;
;3;Secteur;;403110704;9020037915;9020000000;403110700;
;1;Secteur;;403110701;9020015527;9020000000;403110700;
;1;Secteur;;403110701;9020015542;9020000000;403110700;
;1;Secteur;;403110701;9020033642;9020000000;403110700;
;1;Secteur;;403110701;9020015539;9020000000;403110700;
;1;Secteur;;403110701;9020092592;9020000000;403110700;
;1;Secteur;;403110701;9020092591;9020000000;403110700;
;4;Secteur;;403110705;9020024491;9020000000;403110700;
;2;Secteur;;403110703;9020015546;9020000000;403110700;
;4;Secteur;;403110705;9020015368;9020000000;403110700;
;2;Secteur;;403110703;9020032958;9020000000;403110700;
;4;Secteur;;403110705;9020007888;9020000000;403110700;
;3;Secteur;;403110704;9020118881;9020000000;403110700;
;3;Secteur;;403110704;9020118880;9020000000;403110700;
;3;Secteur;;403110704;9020118879;9020000000;403110700;
;1;Secteur;;403110701;9020107162;9020000000;403110700;
;1;Secteur;;403110701;9020107164;9020000000;403110700;
;2;Secteur;;403110703;9020107190;9020000000;403110700;
;2;Secteur;;403110703;9020015639;9020000000;403110700;
;4;Secteur;;403110705;9020004956;9020000000;403110700;
;2;Secteur;;403110703;9020015646;9020000000;403110700;
;2;Secteur;;403110703;9020015645;9020000000;403110700;
;4;Secteur;;403110705;9020015655;9020000000;403110700;
;3;Secteur;;403110704;9020029368;9020000000;403110700;
;1;Secteur;;403110701;9020022253;9020000000;403110700;
;1;Secteur;;403110701;9020022251;9020000000;403110700;
;3;Secteur;;403110704;9020015774;9020000000;403110700;
;2;Secteur;;403110703;9020079301;9020000000;403110700;
;2;Secteur;;403110703;9020079303;9020000000;403110700;
;2;Secteur;;403110703;9020079304;9020000000;403110700;
;2;Secteur;;403110703;9020079300;9020000000;403110700;
;1;Secteur;;403110701;9020015790;9020000000;403110700;
;3;Secteur;;403110704;9020015693;9020000000;403110700;
;1;Secteur;;403110701;9020015555;9020000000;403110700;
;3;Secteur;;403110704;9020084921;9020000000;403110700;
;2;Secteur;;403110703;9020019579;9020000000;403110700;
;4;Secteur;;403110705;9020113628;9020000000;403110700;
;1;Secteur;;403110701;9020015652;9020000000;403110700;
;2;Secteur;;403110703;9020015571;9020000000;403110700;
;1;Secteur;;403110701;9020015644;9020000000;403110700;
;4;Secteur;;403110705;9020113627;9020000000;403110700;
;1;Secteur;;403110701;9020022816;9020000000;403110700;
;1;Secteur;;403110701;9020015656;9020000000;403110700;
;4;Secteur;;403110705;9020015688;9020000000;403110700;
;2;Secteur;;403110703;9020015706;9020000000;403110700;
;4;Secteur;;403110705;9020015713;9020000000;403110700;
;2;Secteur;;403110703;9020015716;9020000000;403110700;
;3;Secteur;;403110704;9020015721;9020000000;403110700;
;3;Secteur;;403110704;9020015718;9020000000;403110700;
;3;Secteur;;403110704;9020023644;9020000000;403110700;
;3;Secteur;;403110704;9020020744;9020000000;403110700;
;3;Secteur;;403110704;9020015723;9020000000;403110700;
;3;Secteur;;403110704;9020015720;9020000000;403110700;
;3;Secteur;;403110704;9020018852;9020000000;403110700;
;1;Secteur;;403110701;9020015653;9020000000;403110700;
;1;Secteur;;403110701;9020015654;9020000000;403110700;
;2;Secteur;;403110703;9020015660;9020000000;403110700;
;1;Secteur;;403110701;9020015708;9020000000;403110700;
;4;Secteur;;403110705;9020026654;9020000000;403110700;
;4;Secteur;;403110705;9020055516;9020000000;403110700;
;4;Secteur;;403110705;9020015714;9020000000;403110700;
;2;Secteur;;403110703;9020015728;9020000000;403110700;
;3;Secteur;;403110704;9020016466;9020000000;403110700;
;3;Secteur;;403110704;9020016465;9020000000;403110700;
;4;Secteur;;403110705;9020033259;9020000000;403110700;
;2;Secteur;;403110703;9020015751;9020000000;403110700;
;2;Secteur;;403110703;9020015752;9020000000;403110700;
;3;Secteur;;403110704;9020025991;9020000000;403110700;
;2;Secteur;;403110703;9020015756;9020000000;403110700;
;2;Secteur;;403110703;9020020512;9020000000;403110700;
;3;Secteur;;403110704;9020022264;9020000000;403110700;
;3;Secteur;;403110704;9020022263;9020000000;403110700;
;3;Secteur;;403110704;9020015796;9020000000;403110700;
;3;Secteur;;403110704;9020015830;9020000000;403110700;
;1;Secteur;;403110701;9020122522;9020000000;403110700;
;1;Secteur;;403110701;9020122520;9020000000;403110700;
;2;Secteur;;403110703;9020109220;9020000000;403110700;
;4;Secteur;;403110705;9020015812;9020000000;403110700;
;2;Secteur;;403110703;9020116825;9020000000;403110700;
;2;Secteur;;403110703;9020116824;9020000000;403110700;
;2;Secteur;;403110703;9020116826;9020000000;403110700;
;4;Secteur;;403110705;9020015782;9020000000;403110700;
;4;Secteur;;403110705;9020117207;9020000000;403110700;
;4;Secteur;;403110705;9020117206;9020000000;403110700;
;2;Secteur;;403110703;9020028598;9020000000;403110700;
;2;Secteur;;403110703;9020024153;9020000000;403110700;
;3;Secteur;;403110704;9020106852;9020000000;403110700;
;3;Secteur;;403110704;9020015843;9020000000;403110700;
;1;Secteur;;403110701;9020001874;9020000000;403110700;
;4;Secteur;;403110705;9020111577;9020000000;403110700;
;1;Secteur;;403110701;9020001150;9020000000;403110700;
;2;Secteur;;403110703;9020016469;9020000000;403110700;
;1;Secteur;;403110701;9020015923;9020000000;403110700;
;1;Secteur;;403110701;9020015920;9020000000;403110700;
;1;Secteur;;403110701;9020001152;9020000000;403110700;
;2;Secteur;;403110703;9020123784;9020000000;403110700;
;4;Secteur;;403110705;9020122395;9020000000;403110700;
;4;Secteur;;403110705;9020015882;9020000000;403110700;
;4;Secteur;;403110705;9020015890;9020000000;403110700;
;1;Secteur;;403110701;9020015893;9020000000;403110700;
;4;Secteur;;403110705;9020015892;9020000000;403110700;
;4;Secteur;;403110705;9020015885;9020000000;403110700;
;3;Secteur;;403110704;9020024509;9020000000;403110700;
;4;Secteur;;403110705;9020020773;9020000000;403110700;
;4;Secteur;;403110705;9020029968;9020000000;403110700;
;4;Secteur;;403110705;9020038000;9020000000;403110700;
;4;Secteur;;403110705;9020030830;9020000000;403110700;
;4;Secteur;;403110705;9020029967;9020000000;403110700;
;4;Secteur;;403110705;9020034193;9020000000;403110700;
;1;Secteur;;403110701;9020001157;9020000000;403110700;
;4;Secteur;;403110705;9020020778;9020000000;403110700;
;2;Secteur;;403110703;9020101659;9020000000;403110700;
;3;Secteur;;403110704;9020015855;9020000000;403110700;
;1;Secteur;;403110701;9020000579;9020000000;403110700;
;4;Secteur;;403110705;9020113718;9020000000;403110700;
;4;Secteur;;403110705;9020113719;9020000000;403110700;
;4;Secteur;;403110705;9020113717;9020000000;403110700;
;4;Secteur;;403110705;9020023205;9020000000;403110700;
;4;Secteur;;403110705;9020020443;9020000000;403110700;
;2;Secteur;;403110703;9020050776;9020000000;403110700;
;3;Secteur;;403110704;9020034534;9020000000;403110700;
;3;Secteur;;403110704;9020034533;9020000000;403110700;
;4;Secteur;;403110705;9020015929;9020000000;403110700;
;4;Secteur;;403110705;9020015930;9020000000;403110700;
;1;Secteur;;403110701;9020001162;9020000000;403110700;
;2;Secteur;;403110703;9020109754;9020000000;403110700;
;1;Secteur;;403110701;9020036615;9020000000;403110700;
;1;Secteur;;403110701;9020031229;9020000000;403110700;
;4;Secteur;;403110705;9020108034;9020000000;403110700;
;4;Secteur;;403110705;9020108033;9020000000;403110700;
;4;Secteur;;403110705;9020058679;9020000000;403110700;
;4;Secteur;;403110705;9020026690;9020000000;403110700;
;4;Secteur;;403110705;9020058677;9020000000;403110700;
;4;Secteur;;403110705;9020000008;9020000000;403110700;
;1;Secteur;;403110701;9020010138;9020000000;403110700;
;4;Secteur;;403110705;9020900191;9020000000;403110700;
;2;Secteur;;403110703;9020123646;9020000000;403110700;
;3;Secteur;;403110704;9020108915;9020000000;403110700;
;3;Secteur;;403110704;9020115245;9020000000;403110700;
;3;Secteur;;403110704;9020002856;9020000000;403110700;
;1;Secteur;;403110701;9020000267;9020000000;403110700;
;4;Secteur;;403110705;9020051928;9020000000;403110700;
;4;Secteur;;403110705;9020075789;9020000000;403110700;
;4;Secteur;;403110705;9020093462;9020000000;403110700;
;4;Secteur;;403110705;9020114982;9020000000;403110700;
;4;Secteur;;403110705;9020122525;9020000000;403110700;
;4;Secteur;;403110705;9020115014;9020000000;403110700;
;3;Secteur;;403110704;9020129944;9020000000;403110700;
;4;Secteur;;403110705;9020031257;9020000000;403110700;
;1;Secteur;;403110701;9020108542;9020000000;403110700;
;4;Secteur;;403110705;9020123156;9020000000;403110700;
;3;Secteur;;403110704;9020120580;9020000000;403110700;
;2;Secteur;;403110703;9020057036;9020000000;403110700;
;2;Secteur;;403110703;9020117747;9020000000;403110700;
;2;Secteur;;403110703;9020117747;9020000000;403110700;
;3;Secteur;;403110704;9020127580;9020000000;403110700;
;1;Secteur;;403110701;9020124668;9020000000;403110700;
;4;Secteur;;403110705;9020125262;9020000000;403110700;
;1;Secteur;;403110701;9020087440;9020000000;403110700;
;1;Secteur;;403110701;9020087444;9020000000;403110700;
;2;Secteur;;403110703;9020073351;9020000000;403110700;
;1;Secteur;;403110701;9020121362;9020000000;403110700;
;4;Secteur;;403110705;9020027135;9020000000;403110700;
;4;Secteur;;403110705;9020112500;9020000000;403110700;
;3;Secteur;;403110704;9020017780;9020000000;403110700;
;1;Secteur;;403110701;9020122600;9020000000;403110700;
;2;Secteur;;403110703;9020034802;9020000000;403110700;
;1;Secteur;;403110701;9020133524;9020000000;403110700;
;4;Secteur;;403110705;9020035561;9020000000;403110700;
;2;Secteur;;403110703;9020118262;9020000000;403110700;
;4;Secteur;;403110705;9020117266;9020000000;403110700;
;3;Secteur;;403110704;9020014919;9020000000;403110700;
;1;Secteur;;403110701;9020100839;9020000000;403110700;
;CONS.REG. 04 DEL.PULLY;Distribution Activités;;403110817;9020000037;9020000000;403110800;
;FORMATION ADULTES;Distribution Activités;;403110833;9020000037;9020000000;403110800;
